"key","scientificName","decimalLatitude","decimalLongitude","datasetKey"
1301333020,"Pennisetum glaucum (L.) R.Br.",15.58,-4.05,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301332951,"Pennisetum glaucum (L.) R.Br.",14.66,-2.75,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302338174,"Pennisetum glaucum (L.) R.Br.",10.61,-5.11,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
4066507242,"Pennisetum glaucum (L.) R.Br.",12.766667,14.283333,"b2df52a4-6143-46d5-8727-f808d8e25feb"
1302338115,"Pennisetum glaucum (L.) R.Br.",-15.27,39.6,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302336694,"Pennisetum glaucum (L.) R.Br.",13.21,-9.28,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301332744,"Pennisetum glaucum (L.) R.Br.",14.35,-11.71,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301330510,"Pennisetum glaucum (L.) R.Br.",10.8,27.610001,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301331009,"Pennisetum glaucum (L.) R.Br.",11.54,25.030001,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301332860,"Pennisetum glaucum (L.) R.Br.",14.86,-5.21,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301330559,"Pennisetum glaucum (L.) R.Br.",8.6,12.81,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302337017,"Pennisetum glaucum (L.) R.Br.",12.33,-0.43,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302334265,"Pennisetum glaucum (L.) R.Br.",30.91,-2.03,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301332090,"Pennisetum glaucum (L.) R.Br.",13.57,26.700001,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301332047,"Pennisetum glaucum (L.) R.Br.",13.2,30.440001,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302337641,"Pennisetum glaucum (L.) R.Br.",14.91,43.21,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301331622,"Pennisetum glaucum (L.) R.Br.",11.8,-3.28,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301332130,"Pennisetum glaucum (L.) R.Br.",13.36,23.610001,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302337929,"Pennisetum glaucum (L.) R.Br.",11.08,0.2,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301330947,"Pennisetum glaucum (L.) R.Br.",10.42,27.780001,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301332513,"Pennisetum glaucum (L.) R.Br.",14.05,-2.53,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301331996,"Pennisetum glaucum (L.) R.Br.",13.42,-12.5,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302334309,"Pennisetum glaucum (L.) R.Br.",12.82,5.37,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302334974,"Pennisetum glaucum (L.) R.Br.",14.57,-8.15,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302336700,"Pennisetum glaucum (L.) R.Br.",13.18,-11.33,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302337649,"Pennisetum glaucum (L.) R.Br.",-17.51,31.21,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302334172,"Pennisetum glaucum (L.) R.Br.",14.27,-3.99,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301332148,"Pennisetum glaucum (L.) R.Br.",13.45,9.71,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301330368,"Pennisetum glaucum (L.) R.Br.",10.51,27.209999,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301331698,"Pennisetum glaucum (L.) R.Br.",12.84,23.91,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301330515,"Pennisetum glaucum (L.) R.Br.",9.9,14.12,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302338196,"Pennisetum glaucum (L.) R.Br.",12.25,-0.41,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302336637,"Pennisetum glaucum (L.) R.Br.",14.11,-3.56,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302337242,"Pennisetum glaucum (L.) R.Br.",15.63,-3.4,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302335705,"Pennisetum glaucum (L.) R.Br.",13.93,5.6,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302336811,"Pennisetum glaucum (L.) R.Br.",12.88,-4.61,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301642493,"Pennisetum glaucum (L.) R.Br.",16.1833,43.45,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301330544,"Pennisetum glaucum (L.) R.Br.",7.43,13.93,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301331849,"Pennisetum glaucum (L.) R.Br.",12.6,3.51,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302335273,"Pennisetum glaucum (L.) R.Br.",14.86,-6.95,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302335131,"Pennisetum glaucum (L.) R.Br.",7.57,16.57,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302334937,"Pennisetum glaucum (L.) R.Br.",11.44,9.49,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301332253,"Pennisetum glaucum (L.) R.Br.",13.77,-13.28,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301332772,"Pennisetum glaucum (L.) R.Br.",14.54,-6.85,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302334044,"Pennisetum glaucum (L.) R.Br.",13.3,-11.07,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302334516,"Pennisetum glaucum (L.) R.Br.",-4.04,35.2,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301331741,"Pennisetum glaucum (L.) R.Br.",13.4,24.450001,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302336770,"Pennisetum glaucum (L.) R.Br.",13.11,-11.25,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302334848,"Pennisetum glaucum (L.) R.Br.",-14.25,31.32,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301332441,"Pennisetum glaucum (L.) R.Br.",13.83,6.38,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302339096,"Pennisetum glaucum (L.) R.Br.",10.92,3.69,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301331297,"Pennisetum glaucum (L.) R.Br.",12.88,-16.17,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301331102,"Pennisetum glaucum (L.) R.Br.",12.76,1.84,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301331079,"Pennisetum glaucum (L.) R.Br.",11.08,31.6,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1305054664,"Pennisetum glaucum (L.) R.Br.",-6.05,22.133333,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302335336,"Pennisetum glaucum (L.) R.Br.",13.75,-14.16,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301331898,"Pennisetum glaucum (L.) R.Br.",13.33,-0.95,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301331789,"Pennisetum glaucum (L.) R.Br.",12.17,24.450001,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301332582,"Pennisetum glaucum (L.) R.Br.",14.5,-13.67,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301331683,"Pennisetum glaucum (L.) R.Br.",13.39,23,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302337605,"Pennisetum glaucum (L.) R.Br.",13.28,43.53,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302333796,"Pennisetum glaucum (L.) R.Br.",11.93,6.85,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302335056,"Pennisetum glaucum (L.) R.Br.",-0.1,37.71,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302336659,"Pennisetum glaucum (L.) R.Br.",14.46,-10.05,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302337959,"Pennisetum glaucum (L.) R.Br.",11.26,-3.13,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301333082,"Pennisetum glaucum (L.) R.Br.",15.35,-4.08,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301642456,"Pennisetum glaucum (L.) R.Br.",14.1333,43.4,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301330774,"Pennisetum glaucum (L.) R.Br.",10.38,28.32,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301330582,"Pennisetum glaucum (L.) R.Br.",10.62,25.299999,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302339043,"Pennisetum glaucum (L.) R.Br.",11.32,2.46,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302335322,"Pennisetum glaucum (L.) R.Br.",15.63,-13.7,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302337723,"Pennisetum glaucum (L.) R.Br.",-20.4,31.06,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302337586,"Pennisetum glaucum (L.) R.Br.",-16.32,34.84,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301331948,"Pennisetum glaucum (L.) R.Br.",13.59,-4.09,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301331281,"Pennisetum glaucum (L.) R.Br.",12.99,30.73,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301332397,"Pennisetum glaucum (L.) R.Br.",13.87,-7.74,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301333150,"Pennisetum glaucum (L.) R.Br.",15.86,5.35,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301331466,"Pennisetum glaucum (L.) R.Br.",13.01,-1.53,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301330931,"Pennisetum glaucum (L.) R.Br.",12.35,31.139999,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1304894835,"Pennisetum glaucum (L.) R.Br.",-0.460891,37.783333,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301333028,"Pennisetum glaucum (L.) R.Br.",15.23,-3.93,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301333052,"Pennisetum glaucum (L.) R.Br.",15.8,-4.05,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302334191,"Pennisetum glaucum (L.) R.Br.",8.46,20.69,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301332795,"Pennisetum glaucum (L.) R.Br.",14.3,-11.46,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302335368,"Pennisetum glaucum (L.) R.Br.",13.88,-12.85,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301332718,"Pennisetum glaucum (L.) R.Br.",14.35,-0.41,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302337571,"Pennisetum glaucum (L.) R.Br.",-16.55,35.11,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302338257,"Pennisetum glaucum (L.) R.Br.",10.71,-4.31,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302338808,"Pennisetum glaucum (L.) R.Br.",-20.91,29,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302336789,"Pennisetum glaucum (L.) R.Br.",12.35,-5.36,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301330739,"Pennisetum glaucum (L.) R.Br.",10.35,27.950001,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301332402,"Pennisetum glaucum (L.) R.Br.",13.87,-15.97,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302338039,"Pennisetum glaucum (L.) R.Br.",14.76,-3.14,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301332361,"Pennisetum glaucum (L.) R.Br.",13.98,-4.94,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302338740,"Pennisetum glaucum (L.) R.Br.",-18.91,27.76,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301332027,"Pennisetum glaucum (L.) R.Br.",13.6,6.63,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302337671,"Pennisetum glaucum (L.) R.Br.",-15.2,24.36,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301332263,"Pennisetum glaucum (L.) R.Br.",13.75,-14.72,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301332625,"Pennisetum glaucum (L.) R.Br.",14.15,-3.15,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302335603,"Pennisetum glaucum (L.) R.Br.",14.45,5.21,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301333069,"Pennisetum glaucum (L.) R.Br.",16.1,-3.63,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302337029,"Pennisetum glaucum (L.) R.Br.",12.65,-2.66,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302334357,"Pennisetum glaucum (L.) R.Br.",10.02,22.51,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302334419,"Pennisetum glaucum (L.) R.Br.",7.3,18.29,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301331580,"Pennisetum glaucum (L.) R.Br.",12,29.690001,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302339166,"Pennisetum glaucum (L.) R.Br.",11.94,8.47,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301333031,"Pennisetum glaucum (L.) R.Br.",15.3,-7.63,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301332650,"Pennisetum glaucum (L.) R.Br.",14.15,2,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302337698,"Pennisetum glaucum (L.) R.Br.",-20.41,31.05,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301330850,"Pennisetum glaucum (L.) R.Br.",11.31,28.26,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302337149,"Pennisetum glaucum (L.) R.Br.",16.06,-3.3,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302337750,"Pennisetum glaucum (L.) R.Br.",-18.6,32.08,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302338794,"Pennisetum glaucum (L.) R.Br.",-19.43,31.75,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302337475,"Pennisetum glaucum (L.) R.Br.",-12.13,33.38,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1304894869,"Pennisetum glaucum (L.) R.Br.",26.929502,2.787871,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1304894884,"Pennisetum glaucum (L.) R.Br.",12.116666,-4.05,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302336883,"Pennisetum glaucum (L.) R.Br.",13.18,-6.25,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302338686,"Pennisetum glaucum (L.) R.Br.",-18.38,26.41,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1304894734,"Pennisetum glaucum (L.) R.Br.",-0.583333,37.583334,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301332124,"Pennisetum glaucum (L.) R.Br.",13.6,25.219999,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302338199,"Pennisetum glaucum (L.) R.Br.",11.61,-4.8,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302335334,"Pennisetum glaucum (L.) R.Br.",13.96,-16.6,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302337629,"Pennisetum glaucum (L.) R.Br.",13.18,44.11,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1304894804,"Pennisetum glaucum (L.) R.Br.",31.150001,-7.459999,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302338803,"Pennisetum glaucum (L.) R.Br.",-19.63,32.5,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302338439,"Pennisetum glaucum (L.) R.Br.",11.88,34.36,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302338271,"Pennisetum glaucum (L.) R.Br.",10.81,-3,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301331691,"Pennisetum glaucum (L.) R.Br.",13.23,-15.62,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302335077,"Pennisetum glaucum (L.) R.Br.",-5.13,34.76,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302337350,"Pennisetum glaucum (L.) R.Br.",-16.46,34.73,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301332528,"Pennisetum glaucum (L.) R.Br.",14.01,3.83,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302336820,"Pennisetum glaucum (L.) R.Br.",11.53,-5.23,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302335800,"Pennisetum glaucum (L.) R.Br.",12.95,3.43,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302334557,"Pennisetum glaucum (L.) R.Br.",9.28,0.88,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302339224,"Pennisetum glaucum (L.) R.Br.",11.79,12.45,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302336952,"Pennisetum glaucum (L.) R.Br.",14.06,-6.43,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302334762,"Pennisetum glaucum (L.) R.Br.",10.85,8.29,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301330881,"Pennisetum glaucum (L.) R.Br.",11.85,-6.76,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302338864,"Pennisetum glaucum (L.) R.Br.",11.66,-1.1,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1304894903,"Pennisetum glaucum (L.) R.Br.",-16.500001,27.616665,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302337880,"Pennisetum glaucum (L.) R.Br.",-4.93,35.74,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301333040,"Pennisetum glaucum (L.) R.Br.",15.78,-13.63,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301333032,"Pennisetum glaucum (L.) R.Br.",15.6,-4.46,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302338591,"Pennisetum glaucum (L.) R.Br.",-17.83,31.58,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302335371,"Pennisetum glaucum (L.) R.Br.",13.86,-14.63,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302337962,"Pennisetum glaucum (L.) R.Br.",-20.91,28.5,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302336905,"Pennisetum glaucum (L.) R.Br.",13.3,-3.46,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301330471,"Pennisetum glaucum (L.) R.Br.",10.62,27.57,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301333055,"Pennisetum glaucum (L.) R.Br.",15.23,-3.64,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301333057,"Pennisetum glaucum (L.) R.Br.",15.8,-3.68,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301332472,"Pennisetum glaucum (L.) R.Br.",13.94,23,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301331669,"Pennisetum glaucum (L.) R.Br.",11.28,26.540001,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302334864,"Pennisetum glaucum (L.) R.Br.",10.6,13.66,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302335063,"Pennisetum glaucum (L.) R.Br.",12.61,13.9,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301331462,"Pennisetum glaucum (L.) R.Br.",11.42,29.35,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302334817,"Pennisetum glaucum (L.) R.Br.",12.65,14.41,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301332362,"Pennisetum glaucum (L.) R.Br.",13.86,-5.43,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302336943,"Pennisetum glaucum (L.) R.Br.",12.65,-0.56,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302337796,"Pennisetum glaucum (L.) R.Br.",-17.86,32.91,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301333184,"Pennisetum glaucum (L.) R.Br.",16.530001,-3.43,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302337327,"Pennisetum glaucum (L.) R.Br.",-4.68,35.86,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301332590,"Pennisetum glaucum (L.) R.Br.",14.13,-14.97,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301330140,"Pennisetum glaucum (L.) R.Br.",8.99,25.32,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302335572,"Pennisetum glaucum (L.) R.Br.",14.45,0.46,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301331609,"Pennisetum glaucum (L.) R.Br.",12.42,-6.51,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302334650,"Pennisetum glaucum (L.) R.Br.",13.57,-2.42,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302337583,"Pennisetum glaucum (L.) R.Br.",13.15,44.13,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301331812,"Pennisetum glaucum (L.) R.Br.",12.33,22.559999,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301331384,"Pennisetum glaucum (L.) R.Br.",11.96,-7.08,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301332275,"Pennisetum glaucum (L.) R.Br.",13.88,-14.88,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302334629,"Pennisetum glaucum (L.) R.Br.",10.83,13.76,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302334133,"Pennisetum glaucum (L.) R.Br.",12.95,13.69,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301331264,"Pennisetum glaucum (L.) R.Br.",12.1,23.1,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301331742,"Pennisetum glaucum (L.) R.Br.",12.33,-2.38,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301333186,"Pennisetum glaucum (L.) R.Br.",16.23,32.360001,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301332668,"Pennisetum glaucum (L.) R.Br.",14.08,-15.75,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301331953,"Pennisetum glaucum (L.) R.Br.",13.06,22.389999,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302333922,"Pennisetum glaucum (L.) R.Br.",13.49,-0.89,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302333918,"Pennisetum glaucum (L.) R.Br.",7.66,17.12,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302335285,"Pennisetum glaucum (L.) R.Br.",15.96,-14.7,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302337295,"Pennisetum glaucum (L.) R.Br.",-3.36,36.66,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302335320,"Pennisetum glaucum (L.) R.Br.",14.83,-13.91,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302335450,"Pennisetum glaucum (L.) R.Br.",13.08,-13.81,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1301330809,"Pennisetum glaucum (L.) R.Br.",11.31,-7.7,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302337213,"Pennisetum glaucum (L.) R.Br.",16.08,-3.5,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302337255,"Pennisetum glaucum (L.) R.Br.",-5.33,34.78,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302335030,"Pennisetum glaucum (L.) R.Br.",11.7,-6.56,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302338533,"Pennisetum glaucum (L.) R.Br.",24.83,10.25,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302335242,"Pennisetum glaucum (L.) R.Br.",13.41,-4.56,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1304894864,"Pennisetum glaucum (L.) R.Br.",14.51588,35.015314,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302334679,"Pennisetum glaucum (L.) R.Br.",16.18,-3.81,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
1302335424,"Pennisetum glaucum (L.) R.Br.",13.66,-12.7,"07044577-bd82-4089-9f3a-f4a9d2170b2e"
41337427,"Pennisetum glaucum (L.) R.Br.",13.58333,44.01667,"85802736-f762-11e1-a439-00145eb45e9a"
41337428,"Pennisetum glaucum (L.) R.Br.",13.41667,43.56667,"85802736-f762-11e1-a439-00145eb45e9a"
41337429,"Pennisetum glaucum (L.) R.Br.",14.2,43.31667,"85802736-f762-11e1-a439-00145eb45e9a"
41337430,"Pennisetum glaucum (L.) R.Br.",15.06667,43.28333,"85802736-f762-11e1-a439-00145eb45e9a"
41337431,"Pennisetum glaucum (L.) R.Br.",15.16667,43,"85802736-f762-11e1-a439-00145eb45e9a"
41337432,"Pennisetum glaucum (L.) R.Br.",15.33333,43,"85802736-f762-11e1-a439-00145eb45e9a"
41337433,"Pennisetum glaucum (L.) R.Br.",14.36667,43.38333,"85802736-f762-11e1-a439-00145eb45e9a"
41337434,"Pennisetum glaucum (L.) R.Br.",15.28333,43.2,"85802736-f762-11e1-a439-00145eb45e9a"
41337436,"Pennisetum glaucum (L.) R.Br.",14.98333,43.25,"85802736-f762-11e1-a439-00145eb45e9a"
41337438,"Pennisetum glaucum (L.) R.Br.",15.5,43.58333,"85802736-f762-11e1-a439-00145eb45e9a"
41337440,"Pennisetum glaucum (L.) R.Br.",16.05,43.7,"85802736-f762-11e1-a439-00145eb45e9a"
41337441,"Pennisetum glaucum (L.) R.Br.",15.65,42.96667,"85802736-f762-11e1-a439-00145eb45e9a"
41337442,"Pennisetum glaucum (L.) R.Br.",16.3,43.71667,"85802736-f762-11e1-a439-00145eb45e9a"
41337443,"Pennisetum glaucum (L.) R.Br.",16.21667,43.63333,"85802736-f762-11e1-a439-00145eb45e9a"
41337444,"Pennisetum glaucum (L.) R.Br.",16.28333,43.51667,"85802736-f762-11e1-a439-00145eb45e9a"
41337446,"Pennisetum glaucum (L.) R.Br.",16.01667,43.3,"85802736-f762-11e1-a439-00145eb45e9a"
41337447,"Pennisetum glaucum (L.) R.Br.",13.58333,43.81667,"85802736-f762-11e1-a439-00145eb45e9a"
41337449,"Pennisetum glaucum (L.) R.Br.",14.51667,43.33333,"85802736-f762-11e1-a439-00145eb45e9a"
41337450,"Pennisetum glaucum (L.) R.Br.",14.78333,42.95,"85802736-f762-11e1-a439-00145eb45e9a"
41337451,"Pennisetum glaucum (L.) R.Br.",14.68333,43.3,"85802736-f762-11e1-a439-00145eb45e9a"
41337452,"Pennisetum glaucum (L.) R.Br.",14.35,43.33333,"85802736-f762-11e1-a439-00145eb45e9a"
41337453,"Pennisetum glaucum (L.) R.Br.",14.13333,43.4,"85802736-f762-11e1-a439-00145eb45e9a"
41337454,"Pennisetum glaucum (L.) R.Br.",16.26667,44.08333,"85802736-f762-11e1-a439-00145eb45e9a"
41337506,"Pennisetum glaucum (L.) R.Br.",-19.88333,30.78333,"85802736-f762-11e1-a439-00145eb45e9a"
41337510,"Pennisetum glaucum (L.) R.Br.",-19.41667,31.58333,"85802736-f762-11e1-a439-00145eb45e9a"
41337515,"Pennisetum glaucum (L.) R.Br.",-19.33333,31.45,"85802736-f762-11e1-a439-00145eb45e9a"
41337521,"Pennisetum glaucum (L.) R.Br.",-19.38333,31.45,"85802736-f762-11e1-a439-00145eb45e9a"
41337525,"Pennisetum glaucum (L.) R.Br.",-19.63333,31.5,"85802736-f762-11e1-a439-00145eb45e9a"
41337529,"Pennisetum glaucum (L.) R.Br.",-19.71667,31.8,"85802736-f762-11e1-a439-00145eb45e9a"
